1.22,18.015,0.79443,76.036
1.245,19.903,0.91595,77.714
1.175,17.534,0.88612,80.641
1.305,20.511,0.96028,80.673
1.2,19.45,0.72082,82.097
1.17,17.188,0.73916,79.057
1.21,17.514,0.70718,78.782
1.205,19.866,0.72379,82.78
1.125,18.294,0.54714,84.422
1.255,18.41,1.022,78.661
1.31,19.564,1.3326,77.732
1.315,18.9,1.5002,74.865
1.32,16.596,1.3942,71.861
1.365,19.249,1.3717,73.488
1.29,18.121,1.0601,75.382
1.195,17.285,0.842,78.391
1.23,18.82,0.81521,78.993
1.205,18.547,0.74985,80.675
1.215,21.014,0.77434,83.779
1.135,17.999,0.6691,81.268
1.18,18.274,0.66272,82.375
1.18,19.444,0.67049,83.829
1.2,16.93,0.76158,76.719
1.32,19.812,1.222,69.109
1,10.871,0.65306,59.836
1.315,17.268,1.8977,56.882
1.295,20.184,0.93015,70.859
1.265,18.917,1.3034,73.981
1.155,14.916,1.0737,61.451
1.345,29.555,0.75215,76.357
1.13,20.252,0.54143,83.093
1.265,17.876,0.96709,75.437
1.135,19.328,0.46313,80.986
1.22,19.968,0.78646,82.28
1.17,19.572,0.72517,83.198
1.21,19.065,0.76627,81.367
1.21,19.703,0.83712,81.931
1.125,18.68,0.63409,84.206
1.27,19.861,0.9188,79.74
1.29,19.469,0.85221,77.823
1.21,18.244,0.72849,79.245
1.22,18.234,0.8862,78.259
1.29,19.217,1.1383,77.967
1.295,20.325,1.0706,79.698
1.215,18.605,0.96711,78.739
1.28,18.057,1.1103,75.469
1.23,18.479,0.78204,78.37
1.205,17.836,0.91187,78.156
1.265,19.095,1.0114,78.197
1.23,19.369,0.95599,81.61
1.22,18.345,0.84343,79.943
